placa,data_posicao,velocidade,longitude,latitude,ignicao
TESTE001,Wed Dec 19 2018 15:49:07 GMT-0200 (Hora oficial do Brasil),17,-51.4770176,-25.5689623,true
TESTE001,Wed Dec 19 2018 15:49:52 GMT-0200 (Hora oficial do Brasil),9,-51.4771975,-25.5686348,true
TESTE001,Wed Dec 19 2018 15:50:08 GMT-0200 (Hora oficial do Brasil),14,-51.4773943,-25.56797,true
TESTE001,Wed Dec 19 2018 15:52:07 GMT-0200 (Hora oficial do Brasil),0,-51.4776901,-25.567986,true
TESTE001,Wed Dec 19 2018 15:53:58 GMT-0200 (Hora oficial do Brasil),0,-51.4777033,-25.5679951,false
TESTE001,Wed Dec 19 2018 15:53:58 GMT-0200 (Hora oficial do Brasil),0,-51.4777033,-25.5679951,false
TESTE001,Wed Dec 19 2018 15:55:47 GMT-0200 (Hora oficial do Brasil),0,-51.4777106,-25.5680061,true
TESTE001,Wed Dec 19 2018 15:56:24 GMT-0200 (Hora oficial do Brasil),8,-51.4777228,-25.5680481,true
TESTE001,Wed Dec 19 2018 15:56:43 GMT-0200 (Hora oficial do Brasil),0,-51.477857,-25.5681155,false
TESTE001,Wed Dec 19 2018 15:56:43 GMT-0200 (Hora oficial do Brasil),0,-51.477857,-25.5681155,false
TESTE001,Wed Dec 19 2018 15:57:25 GMT-0200 (Hora oficial do Brasil),0,-51.4778718,-25.5681026,true
TESTE001,Wed Dec 19 2018 15:58:42 GMT-0200 (Hora oficial do Brasil),0,-51.4780751,-25.5681891,false
TESTE001,Wed Dec 19 2018 16:01:08 GMT-0200 (Hora oficial do Brasil),0,-51.4780883,-25.5681801,true
TESTE001,Wed Dec 19 2018 16:01:24 GMT-0200 (Hora oficial do Brasil),7,-51.4781558,-25.5682108,true
TESTE001,Wed Dec 19 2018 16:01:44 GMT-0200 (Hora oficial do Brasil),0,-51.4781825,-25.568416,false
TESTE001,Wed Dec 19 2018 16:01:44 GMT-0200 (Hora oficial do Brasil),0,-51.4781825,-25.568416,false
TESTE001,Wed Dec 19 2018 16:01:49 GMT-0200 (Hora oficial do Brasil),0,-51.4781746,-25.5684186,true
TESTE001,Wed Dec 19 2018 16:01:59 GMT-0200 (Hora oficial do Brasil),0,-51.47817,-25.5684186,false
TESTE001,Wed Dec 19 2018 16:02:54 GMT-0200 (Hora oficial do Brasil),0,-51.4781515,-25.5684208,true
TESTE001,Wed Dec 19 2018 16:03:05 GMT-0200 (Hora oficial do Brasil),7,-51.4781373,-25.5684846,true
TESTE001,Wed Dec 19 2018 16:03:18 GMT-0200 (Hora oficial do Brasil),0,-51.478083,-25.5685995,false
TESTE001,Wed Dec 19 2018 16:03:18 GMT-0200 (Hora oficial do Brasil),0,-51.478083,-25.5685995,false
TESTE001,Wed Dec 19 2018 16:04:29 GMT-0200 (Hora oficial do Brasil),0,-51.4781021,-25.5686336,true
TESTE001,Wed Dec 19 2018 16:04:56 GMT-0200 (Hora oficial do Brasil),6,-51.4780556,-25.5687198,true
TESTE001,Wed Dec 19 2018 16:05:52 GMT-0200 (Hora oficial do Brasil),0,-51.477849,-25.5688581,false
TESTE001,Wed Dec 19 2018 16:05:52 GMT-0200 (Hora oficial do Brasil),0,-51.477849,-25.5688581,false
TESTE001,Wed Dec 19 2018 16:07:51 GMT-0200 (Hora oficial do Brasil),0,-51.4778805,-25.5688431,true
TESTE001,Wed Dec 19 2018 16:08:06 GMT-0200 (Hora oficial do Brasil),6,-51.4778143,-25.5688493,true
TESTE001,Wed Dec 19 2018 16:08:22 GMT-0200 (Hora oficial do Brasil),0,-51.4776555,-25.5688033,false
TESTE001,Wed Dec 19 2018 16:08:22 GMT-0200 (Hora oficial do Brasil),0,-51.4776555,-25.5688033,false
TESTE001,Wed Dec 19 2018 16:10:54 GMT-0200 (Hora oficial do Brasil),0,-51.477601,-25.5687926,true
TESTE001,Wed Dec 19 2018 16:11:30 GMT-0200 (Hora oficial do Brasil),7,-51.4775101,-25.5687491,true
TESTE001,Wed Dec 19 2018 16:12:35 GMT-0200 (Hora oficial do Brasil),11,-51.4773261,-25.5686073,true
TESTE001,Wed Dec 19 2018 16:13:16 GMT-0200 (Hora oficial do Brasil),0,-51.4775075,-25.5682383,false
TESTE001,Wed Dec 19 2018 16:13:16 GMT-0200 (Hora oficial do Brasil),0,-51.4775075,-25.5682383,false
TESTE001,Wed Dec 19 2018 16:17:47 GMT-0200 (Hora oficial do Brasil),0,-51.4775426,-25.5682013,true
TESTE001,Wed Dec 19 2018 16:18:15 GMT-0200 (Hora oficial do Brasil),8,-51.4776513,-25.5680215,true
TESTE001,Wed Dec 19 2018 16:18:33 GMT-0200 (Hora oficial do Brasil),19,-51.4784318,-25.5681638,true
TESTE001,Wed Dec 19 2018 16:19:38 GMT-0200 (Hora oficial do Brasil),12,-51.4809938,-25.5691066,true
TESTE001,Wed Dec 19 2018 16:19:54 GMT-0200 (Hora oficial do Brasil),18,-51.4812213,-25.568562,true
TESTE001,Wed Dec 19 2018 16:20:24 GMT-0200 (Hora oficial do Brasil),10,-51.481579,-25.567559,true
TESTE001,Wed Dec 19 2018 16:20:40 GMT-0200 (Hora oficial do Brasil),11,-51.4811375,-25.5673021,true
TESTE001,Wed Dec 19 2018 16:20:56 GMT-0200 (Hora oficial do Brasil),9,-51.4807311,-25.5674803,true
TESTE001,Wed Dec 19 2018 16:21:20 GMT-0200 (Hora oficial do Brasil),0,-51.4806913,-25.5676051,false
TESTE001,Wed Dec 19 2018 16:21:20 GMT-0200 (Hora oficial do Brasil),0,-51.4806913,-25.5676051,false
TESTE001,Wed Dec 19 2018 16:27:29 GMT-0200 (Hora oficial do Brasil),0,-51.4806913,-25.5676051,true
TESTE001,Wed Dec 19 2018 16:27:46 GMT-0200 (Hora oficial do Brasil),9,-51.4803218,-25.5676855,true
TESTE001,Wed Dec 19 2018 16:29:49 GMT-0200 (Hora oficial do Brasil),0,-51.4806178,-25.567765,true
TESTE001,Wed Dec 19 2018 16:31:49 GMT-0200 (Hora oficial do Brasil),1,-51.480719,-25.5677771,true
TESTE001,Wed Dec 19 2018 16:33:49 GMT-0200 (Hora oficial do Brasil),0,-51.4807338,-25.5676768,true
TESTE001,Wed Dec 19 2018 16:34:35 GMT-0200 (Hora oficial do Brasil),0,-51.4807053,-25.5677018,false
TESTE001,Wed Dec 19 2018 16:34:35 GMT-0200 (Hora oficial do Brasil),0,-51.4807053,-25.5677018,false
TESTE001,Wed Dec 19 2018 17:06:38 GMT-0200 (Hora oficial do Brasil),0,-51.4809586,-25.5675645,false
TESTE001,Wed Dec 19 2018 17:21:49 GMT-0200 (Hora oficial do Brasil),0,-51.480528,-25.5678073,true
TESTE001,Wed Dec 19 2018 17:23:03 GMT-0200 (Hora oficial do Brasil),7,-51.4808068,-25.5676528,true
TESTE001,Wed Dec 19 2018 17:25:03 GMT-0200 (Hora oficial do Brasil),0,-51.4805765,-25.5677846,true
TESTE001,Wed Dec 19 2018 17:27:03 GMT-0200 (Hora oficial do Brasil),0,-51.4806518,-25.5678743,true
TESTE001,Wed Dec 19 2018 17:29:03 GMT-0200 (Hora oficial do Brasil),0,-51.4806335,-25.5678723,true
TESTE001,Wed Dec 19 2018 17:31:03 GMT-0200 (Hora oficial do Brasil),0,-51.4806411,-25.5678813,true
TESTE001,Wed Dec 19 2018 17:31:54 GMT-0200 (Hora oficial do Brasil),0,-51.4806276,-25.5678623,false
TESTE001,Wed Dec 19 2018 17:31:54 GMT-0200 (Hora oficial do Brasil),0,-51.4806276,-25.5678623,false
TESTE001,Wed Dec 19 2018 17:55:43 GMT-0200 (Hora oficial do Brasil),0,-51.4806276,-25.5678623,true
TESTE001,Wed Dec 19 2018 17:56:15 GMT-0200 (Hora oficial do Brasil),7,-51.4803631,-25.5677041,true
TESTE001,Wed Dec 19 2018 17:56:35 GMT-0200 (Hora oficial do Brasil),11,-51.4809026,-25.5673286,true
TESTE001,Wed Dec 19 2018 17:56:55 GMT-0200 (Hora oficial do Brasil),9,-51.4813431,-25.5674815,true
TESTE001,Wed Dec 19 2018 17:57:11 GMT-0200 (Hora oficial do Brasil),7,-51.481615,-25.567806,true
TESTE001,Wed Dec 19 2018 17:58:15 GMT-0200 (Hora oficial do Brasil),8,-51.4807655,-25.5690755,true
TESTE001,Wed Dec 19 2018 17:59:46 GMT-0200 (Hora oficial do Brasil),9,-51.4781716,-25.5682093,true
TESTE001,Wed Dec 19 2018 18:00:09 GMT-0200 (Hora oficial do Brasil),9,-51.4777745,-25.5688666,true
TESTE001,Wed Dec 19 2018 18:02:09 GMT-0200 (Hora oficial do Brasil),0,-51.4774725,-25.568771,true
TESTE001,Wed Dec 19 2018 18:04:09 GMT-0200 (Hora oficial do Brasil),3,-51.4774045,-25.5684218,true
TESTE001,Wed Dec 19 2018 18:04:34 GMT-0200 (Hora oficial do Brasil),0,-51.4774591,-25.5682671,false
TESTE001,Wed Dec 19 2018 18:04:34 GMT-0200 (Hora oficial do Brasil),0,-51.4774591,-25.5682671,false
TESTE001,Wed Dec 19 2018 18:08:58 GMT-0200 (Hora oficial do Brasil),0,-51.4775118,-25.5681875,true
TESTE001,Wed Dec 19 2018 18:09:29 GMT-0200 (Hora oficial do Brasil),7,-51.4776418,-25.5680158,true
TESTE001,Wed Dec 19 2018 18:11:29 GMT-0200 (Hora oficial do Brasil),0,-51.477249,-25.568819,true
TESTE001,Wed Dec 19 2018 18:12:09 GMT-0200 (Hora oficial do Brasil),9,-51.477199,-25.5690671,true
TESTE001,Wed Dec 19 2018 18:12:24 GMT-0200 (Hora oficial do Brasil),17,-51.477618,-25.569246,true
TESTE001,Wed Dec 19 2018 18:12:40 GMT-0200 (Hora oficial do Brasil),18,-51.4782088,-25.5688848,true
TESTE001,Wed Dec 19 2018 18:12:56 GMT-0200 (Hora oficial do Brasil),22,-51.478843,-25.5684648,true
TESTE001,Wed Dec 19 2018 18:14:56 GMT-0200 (Hora oficial do Brasil),7,-51.4854088,-25.5708575,true
TESTE001,Wed Dec 19 2018 18:16:56 GMT-0200 (Hora oficial do Brasil),16,-51.4879433,-25.5654013,true
TESTE001,Wed Dec 19 2018 18:18:56 GMT-0200 (Hora oficial do Brasil),12,-51.4906531,-25.5594146,true
TESTE001,Wed Dec 19 2018 18:20:56 GMT-0200 (Hora oficial do Brasil),63,-51.496667,-25.5462158,true
TESTE001,Wed Dec 19 2018 18:22:56 GMT-0200 (Hora oficial do Brasil),34,-51.5026826,-25.5351665,true
TESTE001,Wed Dec 19 2018 18:24:52 GMT-0200 (Hora oficial do Brasil),64,-51.5069115,-25.523934,true
TESTE001,Wed Dec 19 2018 18:25:30 GMT-0200 (Hora oficial do Brasil),70,-51.5134983,-25.5214336,true
TESTE001,Wed Dec 19 2018 18:27:30 GMT-0200 (Hora oficial do Brasil),57,-51.5350178,-25.5215488,true
TESTE001,Wed Dec 19 2018 18:27:46 GMT-0200 (Hora oficial do Brasil),42,-51.537283,-25.5210291,true
TESTE001,Wed Dec 19 2018 18:29:46 GMT-0200 (Hora oficial do Brasil),51,-51.5466843,-25.5236483,true
TESTE001,Wed Dec 19 2018 18:30:15 GMT-0200 (Hora oficial do Brasil),16,-51.549314,-25.5241778,true
TESTE001,Wed Dec 19 2018 18:30:31 GMT-0200 (Hora oficial do Brasil),21,-51.5494668,-25.5237325,true
TESTE001,Wed Dec 19 2018 18:32:31 GMT-0200 (Hora oficial do Brasil),60,-51.5453803,-25.5065355,true
TESTE001,Wed Dec 19 2018 18:33:12 GMT-0200 (Hora oficial do Brasil),54,-51.544544,-25.5007991,true
TESTE001,Wed Dec 19 2018 18:33:46 GMT-0200 (Hora oficial do Brasil),59,-51.5414701,-25.497848,true
TESTE001,Wed Dec 19 2018 18:34:07 GMT-0200 (Hora oficial do Brasil),57,-51.541156,-25.495011,true
TESTE001,Wed Dec 19 2018 18:34:34 GMT-0200 (Hora oficial do Brasil),74,-51.539238,-25.4909625,true
TESTE001,Wed Dec 19 2018 18:35:46 GMT-0200 (Hora oficial do Brasil),79,-51.5368275,-25.4779533,true
TESTE001,Wed Dec 19 2018 18:37:45 GMT-0200 (Hora oficial do Brasil),19,-51.5305275,-25.471808,true
TESTE001,Wed Dec 19 2018 18:39:45 GMT-0200 (Hora oficial do Brasil),39,-51.5257021,-25.4635478,true
TESTE001,Wed Dec 19 2018 18:40:14 GMT-0200 (Hora oficial do Brasil),45,-51.5230706,-25.4616466,true
TESTE001,Wed Dec 19 2018 18:40:35 GMT-0200 (Hora oficial do Brasil),40,-51.5206018,-25.4608371,true
TESTE001,Wed Dec 19 2018 18:40:51 GMT-0200 (Hora oficial do Brasil),49,-51.5203591,-25.4591651,true
TESTE001,Wed Dec 19 2018 18:42:06 GMT-0200 (Hora oficial do Brasil),45,-51.5201858,-25.4502998,true
TESTE001,Wed Dec 19 2018 18:42:22 GMT-0200 (Hora oficial do Brasil),49,-51.518563,-25.4494175,true
TESTE001,Wed Dec 19 2018 18:44:22 GMT-0200 (Hora oficial do Brasil),26,-51.5016496,-25.4423721,true
TESTE001,Wed Dec 19 2018 18:45:33 GMT-0200 (Hora oficial do Brasil),47,-51.4981803,-25.438104,true
TESTE001,Wed Dec 19 2018 18:46:43 GMT-0200 (Hora oficial do Brasil),23,-51.4971315,-25.4330495,true
TESTE001,Wed Dec 19 2018 18:47:16 GMT-0200 (Hora oficial do Brasil),19,-51.4974663,-25.4314768,true
TESTE001,Wed Dec 19 2018 18:47:37 GMT-0200 (Hora oficial do Brasil),21,-51.4969476,-25.4306556,true
TESTE001,Wed Dec 19 2018 18:49:37 GMT-0200 (Hora oficial do Brasil),51,-51.4912678,-25.4257098,true
TESTE001,Wed Dec 19 2018 18:49:53 GMT-0200 (Hora oficial do Brasil),54,-51.4914015,-25.42363,true
TESTE001,Wed Dec 19 2018 18:51:53 GMT-0200 (Hora oficial do Brasil),18,-51.4923073,-25.4134416,true
TESTE001,Wed Dec 19 2018 18:52:10 GMT-0200 (Hora oficial do Brasil),15,-51.492685,-25.4125715,true
TESTE001,Wed Dec 19 2018 18:52:33 GMT-0200 (Hora oficial do Brasil),24,-51.4935445,-25.4121048,true
TESTE001,Wed Dec 19 2018 18:54:33 GMT-0200 (Hora oficial do Brasil),76,-51.5077296,-25.4073083,true
TESTE001,Wed Dec 19 2018 18:54:59 GMT-0200 (Hora oficial do Brasil),42,-51.5118628,-25.4059965,true
TESTE001,Wed Dec 19 2018 18:56:58 GMT-0200 (Hora oficial do Brasil),26,-51.5185726,-25.397089,true
TESTE001,Wed Dec 19 2018 18:58:47 GMT-0200 (Hora oficial do Brasil),27,-51.5207598,-25.3908815,true
TESTE001,Wed Dec 19 2018 18:59:03 GMT-0200 (Hora oficial do Brasil),24,-51.519937,-25.3903111,true
TESTE001,Wed Dec 19 2018 19:01:03 GMT-0200 (Hora oficial do Brasil),60,-51.5095586,-25.3811813,true
TESTE001,Wed Dec 19 2018 19:03:03 GMT-0200 (Hora oficial do Brasil),47,-51.4949105,-25.3684638,true
TESTE001,Wed Dec 19 2018 19:03:39 GMT-0200 (Hora oficial do Brasil),66,-51.4902335,-25.3659731,true
TESTE001,Wed Dec 19 2018 19:05:39 GMT-0200 (Hora oficial do Brasil),30,-51.475806,-25.3652931,true
TESTE001,Wed Dec 19 2018 19:05:58 GMT-0200 (Hora oficial do Brasil),25,-51.4749451,-25.3663401,true
TESTE001,Wed Dec 19 2018 19:06:16 GMT-0200 (Hora oficial do Brasil),9,-51.4746535,-25.3669775,true
TESTE001,Wed Dec 19 2018 19:06:32 GMT-0200 (Hora oficial do Brasil),12,-51.4743976,-25.3667651,true
TESTE001,Wed Dec 19 2018 19:07:53 GMT-0200 (Hora oficial do Brasil),14,-51.4701345,-25.3642733,true
TESTE001,Wed Dec 19 2018 19:08:09 GMT-0200 (Hora oficial do Brasil),10,-51.4697416,-25.3643933,true
TESTE001,Wed Dec 19 2018 19:08:25 GMT-0200 (Hora oficial do Brasil),7,-51.4696378,-25.3646823,true
TESTE001,Wed Dec 19 2018 19:10:25 GMT-0200 (Hora oficial do Brasil),0,-51.469803,-25.3643763,true
TESTE001,Wed Dec 19 2018 19:12:03 GMT-0200 (Hora oficial do Brasil),0,-51.4698293,-25.3643501,false
TESTE001,Wed Dec 19 2018 19:12:03 GMT-0200 (Hora oficial do Brasil),0,-51.4698293,-25.3643501,false
TESTE001,Wed Dec 19 2018 19:12:17 GMT-0200 (Hora oficial do Brasil),0,-51.4698333,-25.364352,true
TESTE001,Wed Dec 19 2018 19:12:34 GMT-0200 (Hora oficial do Brasil),0,-51.4698435,-25.3643538,false
TESTE001,Wed Dec 19 2018 19:23:35 GMT-0200 (Hora oficial do Brasil),0,-51.4698435,-25.3643538,true
TESTE001,Wed Dec 19 2018 19:25:37 GMT-0200 (Hora oficial do Brasil),0,-51.4697983,-25.3643983,true
TESTE001,Wed Dec 19 2018 19:27:37 GMT-0200 (Hora oficial do Brasil),0,-51.4697961,-25.3643746,true
TESTE001,Wed Dec 19 2018 19:28:28 GMT-0200 (Hora oficial do Brasil),7,-51.4697041,-25.3644393,true
TESTE001,Wed Dec 19 2018 19:28:28 GMT-0200 (Hora oficial do Brasil),7,-51.4697041,-25.3644393,true
TESTE001,Wed Dec 19 2018 19:28:49 GMT-0200 (Hora oficial do Brasil),0,-51.4695476,-25.3643351,false
TESTE001,Wed Dec 19 2018 19:28:49 GMT-0200 (Hora oficial do Brasil),0,-51.4695476,-25.3643351,false
TESTE001,Wed Dec 19 2018 19:33:41 GMT-0200 (Hora oficial do Brasil),0,-51.4695258,-25.3643393,true
TESTE001,Wed Dec 19 2018 19:35:18 GMT-0200 (Hora oficial do Brasil),7,-51.4697618,-25.364576,true
TESTE001,Wed Dec 19 2018 19:37:18 GMT-0200 (Hora oficial do Brasil),0,-51.4702323,-25.3643956,true
TESTE001,Wed Dec 19 2018 19:39:18 GMT-0200 (Hora oficial do Brasil),0,-51.4702356,-25.3644391,true
TESTE001,Wed Dec 19 2018 19:39:18 GMT-0200 (Hora oficial do Brasil),0,-51.4702356,-25.3644391,true
TESTE001,Wed Dec 19 2018 19:41:18 GMT-0200 (Hora oficial do Brasil),0,-51.4702948,-25.3643915,true
TESTE001,Wed Dec 19 2018 19:43:18 GMT-0200 (Hora oficial do Brasil),0,-51.4702246,-25.3644098,true
TESTE001,Wed Dec 19 2018 19:44:13 GMT-0200 (Hora oficial do Brasil),8,-51.4699195,-25.3642701,true
TESTE001,Wed Dec 19 2018 19:44:33 GMT-0200 (Hora oficial do Brasil),11,-51.469876,-25.3640935,true
TESTE001,Wed Dec 19 2018 19:45:07 GMT-0200 (Hora oficial do Brasil),10,-51.4685485,-25.3632928,true
TESTE001,Wed Dec 19 2018 19:45:46 GMT-0200 (Hora oficial do Brasil),12,-51.4696351,-25.3614396,true
TESTE001,Wed Dec 19 2018 19:47:45 GMT-0200 (Hora oficial do Brasil),51,-51.4594553,-25.3532888,true
TESTE001,Wed Dec 19 2018 19:49:45 GMT-0200 (Hora oficial do Brasil),53,-51.4448763,-25.3455533,true
TESTE001,Wed Dec 19 2018 19:51:45 GMT-0200 (Hora oficial do Brasil),60,-51.4336158,-25.3418918,true
TESTE001,Wed Dec 19 2018 19:52:34 GMT-0200 (Hora oficial do Brasil),63,-51.4273201,-25.3391918,true
TESTE001,Wed Dec 19 2018 19:53:38 GMT-0200 (Hora oficial do Brasil),92,-51.4138278,-25.340884,true
TESTE001,Wed Dec 19 2018 19:54:27 GMT-0200 (Hora oficial do Brasil),37,-51.4064468,-25.3459946,true
TESTE001,Wed Dec 19 2018 19:56:26 GMT-0200 (Hora oficial do Brasil),46,-51.3974593,-25.3444783,true
TESTE001,Wed Dec 19 2018 19:56:56 GMT-0200 (Hora oficial do Brasil),65,-51.3927356,-25.3448098,true
TESTE001,Wed Dec 19 2018 19:57:11 GMT-0200 (Hora oficial do Brasil),68,-51.3916881,-25.3473308,true
TESTE001,Wed Dec 19 2018 19:57:27 GMT-0200 (Hora oficial do Brasil),67,-51.389496,-25.3485396,true
TESTE001,Wed Dec 19 2018 19:57:59 GMT-0200 (Hora oficial do Brasil),72,-51.3835295,-25.3461893,true
TESTE001,Wed Dec 19 2018 19:59:01 GMT-0200 (Hora oficial do Brasil),78,-51.3716765,-25.3533353,true
TESTE001,Wed Dec 19 2018 19:59:29 GMT-0200 (Hora oficial do Brasil),66,-51.365758,-25.3526138,true
TESTE001,Wed Dec 19 2018 20:01:08 GMT-0200 (Hora oficial do Brasil),37,-51.3500418,-25.362858,true
TESTE001,Wed Dec 19 2018 20:01:44 GMT-0200 (Hora oficial do Brasil),43,-51.3485936,-25.3656345,true
TESTE001,Wed Dec 19 2018 20:03:43 GMT-0200 (Hora oficial do Brasil),65,-51.3284235,-25.3692635,true
TESTE001,Wed Dec 19 2018 20:04:19 GMT-0200 (Hora oficial do Brasil),67,-51.3210396,-25.3714426,true
TESTE001,Wed Dec 19 2018 20:04:39 GMT-0200 (Hora oficial do Brasil),61,-51.318864,-25.3736481,true
TESTE001,Wed Dec 19 2018 20:06:38 GMT-0200 (Hora oficial do Brasil),24,-51.306635,-25.373283,true
TESTE001,Wed Dec 19 2018 20:08:38 GMT-0200 (Hora oficial do Brasil),63,-51.292927,-25.3768435,true
TESTE001,Wed Dec 19 2018 20:09:06 GMT-0200 (Hora oficial do Brasil),56,-51.2883885,-25.3773486,true
TESTE001,Wed Dec 19 2018 20:09:48 GMT-0200 (Hora oficial do Brasil),15,-51.2845353,-25.374888,true
TESTE001,Wed Dec 19 2018 20:10:35 GMT-0200 (Hora oficial do Brasil),65,-51.280393,-25.372158,true
TESTE001,Wed Dec 19 2018 20:12:34 GMT-0200 (Hora oficial do Brasil),45,-51.2629503,-25.371649,true
TESTE001,Wed Dec 19 2018 20:14:34 GMT-0200 (Hora oficial do Brasil),90,-51.2434303,-25.3622395,true
TESTE001,Wed Dec 19 2018 20:15:22 GMT-0200 (Hora oficial do Brasil),77,-51.2342735,-25.3558103,true
TESTE001,Wed Dec 19 2018 20:15:49 GMT-0200 (Hora oficial do Brasil),77,-51.2292156,-25.353976,true
TESTE001,Wed Dec 19 2018 20:17:25 GMT-0200 (Hora oficial do Brasil),76,-51.2158103,-25.3391521,true
TESTE001,Wed Dec 19 2018 20:19:24 GMT-0200 (Hora oficial do Brasil),50,-51.215249,-25.3195011,true
TESTE001,Wed Dec 19 2018 20:21:02 GMT-0200 (Hora oficial do Brasil),51,-51.211176,-25.307553,true
TESTE001,Wed Dec 19 2018 20:21:17 GMT-0200 (Hora oficial do Brasil),51,-51.2093833,-25.3082376,true
TESTE001,Wed Dec 19 2018 20:21:36 GMT-0200 (Hora oficial do Brasil),49,-51.2084025,-25.3104613,true
TESTE001,Wed Dec 19 2018 20:23:26 GMT-0200 (Hora oficial do Brasil),41,-51.195167,-25.3172453,true
TESTE001,Wed Dec 19 2018 20:24:01 GMT-0200 (Hora oficial do Brasil),47,-51.1956468,-25.3210066,true
TESTE001,Wed Dec 19 2018 20:24:24 GMT-0200 (Hora oficial do Brasil),46,-51.1967796,-25.3233861,true
TESTE001,Wed Dec 19 2018 20:24:40 GMT-0200 (Hora oficial do Brasil),41,-51.19523,-25.3241583,true
TESTE001,Wed Dec 19 2018 20:25:04 GMT-0200 (Hora oficial do Brasil),47,-51.1923928,-25.3237728,true
TESTE001,Wed Dec 19 2018 20:25:45 GMT-0200 (Hora oficial do Brasil),55,-51.1893748,-25.3190396,true
TESTE001,Wed Dec 19 2018 20:26:29 GMT-0200 (Hora oficial do Brasil),57,-51.1868915,-25.3129465,true
TESTE001,Wed Dec 19 2018 20:26:48 GMT-0200 (Hora oficial do Brasil),73,-51.1835681,-25.3121745,true
TESTE001,Wed Dec 19 2018 20:28:00 GMT-0200 (Hora oficial do Brasil),53,-51.171808,-25.3121695,true
TESTE001,Wed Dec 19 2018 20:29:59 GMT-0200 (Hora oficial do Brasil),78,-51.1547966,-25.3035255,true
TESTE001,Wed Dec 19 2018 20:31:34 GMT-0200 (Hora oficial do Brasil),103,-51.1328171,-25.2933896,true
TESTE001,Wed Dec 19 2018 20:31:40 GMT-0200 (Hora oficial do Brasil),97,-51.1313378,-25.2926886,true
TESTE001,Wed Dec 19 2018 20:31:56 GMT-0200 (Hora oficial do Brasil),65,-51.1281198,-25.2923021,true
TESTE001,Wed Dec 19 2018 20:33:16 GMT-0200 (Hora oficial do Brasil),60,-51.1173293,-25.2988008,true
TESTE001,Wed Dec 19 2018 20:33:38 GMT-0200 (Hora oficial do Brasil),61,-51.1149835,-25.3014023,true
TESTE001,Wed Dec 19 2018 20:34:02 GMT-0200 (Hora oficial do Brasil),65,-51.1112908,-25.3028493,true
TESTE001,Wed Dec 19 2018 20:34:43 GMT-0200 (Hora oficial do Brasil),81,-51.1077545,-25.3095135,true
TESTE001,Wed Dec 19 2018 20:35:57 GMT-0200 (Hora oficial do Brasil),38,-51.0924668,-25.3112503,true
TESTE001,Wed Dec 19 2018 20:36:27 GMT-0200 (Hora oficial do Brasil),67,-51.0901473,-25.3141801,true
TESTE001,Wed Dec 19 2018 20:36:43 GMT-0200 (Hora oficial do Brasil),85,-51.0869225,-25.3138023,true
TESTE001,Wed Dec 19 2018 20:38:43 GMT-0200 (Hora oficial do Brasil),84,-51.0601046,-25.3154041,true
TESTE001,Wed Dec 19 2018 20:40:02 GMT-0200 (Hora oficial do Brasil),56,-51.0425611,-25.3153321,true
TESTE001,Wed Dec 19 2018 20:41:00 GMT-0200 (Hora oficial do Brasil),82,-51.0359685,-25.3195911,true
TESTE001,Wed Dec 19 2018 20:42:59 GMT-0200 (Hora oficial do Brasil),73,-51.0111761,-25.3196513,true
TESTE001,Wed Dec 19 2018 20:44:05 GMT-0200 (Hora oficial do Brasil),76,-50.9967218,-25.3172255,true
TESTE001,Wed Dec 19 2018 20:45:28 GMT-0200 (Hora oficial do Brasil),75,-50.9826043,-25.3230626,true
TESTE001,Wed Dec 19 2018 20:46:42 GMT-0200 (Hora oficial do Brasil),72,-50.9699745,-25.3195571,true
TESTE001,Wed Dec 19 2018 20:47:54 GMT-0200 (Hora oficial do Brasil),85,-50.9566085,-25.3278921,true
TESTE001,Wed Dec 19 2018 20:49:51 GMT-0200 (Hora oficial do Brasil),56,-50.9403736,-25.3422278,true
TESTE001,Wed Dec 19 2018 20:51:50 GMT-0200 (Hora oficial do Brasil),62,-50.9194861,-25.3572725,true
TESTE001,Wed Dec 19 2018 20:53:50 GMT-0200 (Hora oficial do Brasil),63,-50.9050158,-25.36851,true
TESTE001,Wed Dec 19 2018 20:55:23 GMT-0200 (Hora oficial do Brasil),78,-50.885299,-25.3749448,true
TESTE001,Wed Dec 19 2018 20:56:26 GMT-0200 (Hora oficial do Brasil),76,-50.8709821,-25.375948,true
TESTE001,Wed Dec 19 2018 20:58:25 GMT-0200 (Hora oficial do Brasil),77,-50.8470976,-25.3845243,true
TESTE001,Wed Dec 19 2018 21:00:25 GMT-0200 (Hora oficial do Brasil),96,-50.8258683,-25.3886818,true
TESTE001,Wed Dec 19 2018 21:02:25 GMT-0200 (Hora oficial do Brasil),62,-50.8025636,-25.394992,true
TESTE001,Wed Dec 19 2018 21:02:48 GMT-0200 (Hora oficial do Brasil),72,-50.8001765,-25.3978773,true
TESTE001,Wed Dec 19 2018 21:03:25 GMT-0200 (Hora oficial do Brasil),50,-50.797116,-25.4037623,true
TESTE001,Wed Dec 19 2018 21:05:25 GMT-0200 (Hora oficial do Brasil),26,-50.7880858,-25.407361,true
TESTE001,Wed Dec 19 2018 21:05:47 GMT-0200 (Hora oficial do Brasil),38,-50.7863701,-25.4080408,true
TESTE001,Wed Dec 19 2018 21:06:39 GMT-0200 (Hora oficial do Brasil),79,-50.7761891,-25.409142,true
